number,value,state,datetime_start,datetime_complete,duration_seconds,params_json,fold_sharpes_json,avg_cv_sharpe
30,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:07.983143,2026-04-01T02:11:07.998336,0.015193,"{""atr_window"": 10, ""bb_std_dev"": 1.5999999999999999, ""bb_window"": 15, ""cooldown"": 4, ""macd_fast"": 11, ""macd_k"": 1.9500000000000002, ""macd_k_mid"": 0.55, ""macd_signal"": 7, ""macd_slow"": 38, ""macd_std_window"": 89, ""rebalance_freq"": 150, ""rebounce_block"": 5, ""sl_mult_lm"": 1.8, ""sl_mult_lr"": 2.9, ""sl_mult_sm"": 1.45, ""sl_mult_sr"": 1.6, ""time_stop"": 21, ""tp_mult_lm"": 5.800000000000001, ""tp_mult_lr"": 12.4, ""tp_mult_sm"": 4.7, ""tp_mult_sr"": 3.4, ""trail_mult"": 2.5, ""trail_tp"": false, ""use_trailing"": true}",{},
31,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:08.073069,2026-04-01T02:11:11.471440,3.398371,"{""atr_window"": 20, ""bb_std_dev"": 1.75, ""bb_window"": 17, ""cooldown"": 3, ""macd_fast"": 13, ""macd_k"": 1.2, ""macd_k_mid"": 0.5, ""macd_signal"": 10, ""macd_slow"": 35, ""macd_std_window"": 94, ""rebalance_freq"": 120, ""rebounce_block"": 2, ""sl_mult_lm"": 2.2, ""sl_mult_lr"": 4.4, ""sl_mult_sm"": 1.0, ""sl_mult_sr"": 3.0, ""time_stop"": 0, ""tp_mult_lm"": 5.5, ""tp_mult_lr"": 14.4, ""tp_mult_sm"": 5.2, ""tp_mult_sr"": 5.0, ""trail_mult"": 1.8, ""trail_tp"": false, ""use_trailing"": false}",{},
32,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:11.527413,2026-04-01T02:11:11.547969,0.020556,"{""atr_window"": 18, ""bb_std_dev"": 1.7, ""bb_window"": 17, ""cooldown"": 3, ""macd_fast"": 14, ""macd_k"": 1.4, ""macd_k_mid"": 0.5, ""macd_signal"": 9, ""macd_slow"": 37, ""macd_std_window"": 98, ""rebalance_freq"": 120, ""rebounce_block"": 1, ""sl_mult_lm"": 2.0, ""sl_mult_lr"": 3.9000000000000004, ""sl_mult_sm"": 1.1, ""sl_mult_sr"": 3.0, ""time_stop"": 5, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 15.4, ""tp_mult_sm"": 6.5, ""tp_mult_sr"": 5.7, ""trail_mult"": 2.8, ""trail_tp"": false, ""use_trailing"": false}",{},
33,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:11.580528,2026-04-01T02:11:11.595772,0.015244,"{""atr_window"": 20, ""bb_std_dev"": 1.8499999999999999, ""bb_window"": 16, ""cooldown"": 5, ""macd_fast"": 12, ""macd_k"": 1.15, ""macd_k_mid"": 0.6, ""macd_signal"": 5, ""macd_slow"": 36, ""macd_std_window"": 92, ""rebalance_freq"": 120, ""rebounce_block"": 3, ""sl_mult_lm"": 2.1, ""sl_mult_lr"": 4.5, ""sl_mult_sm"": 1.15, ""sl_mult_sr"": 3.2, ""time_stop"": 3, ""tp_mult_lm"": 5.3, ""tp_mult_lr"": 13.0, ""tp_mult_sm"": 6.0, ""tp_mult_sr"": 5.300000000000001, ""trail_mult"": 2.3, ""trail_tp"": false, ""use_trailing"": false}",{},
34,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:11.648658,2026-04-01T02:11:15.278272,3.629614,"{""atr_window"": 19, ""bb_std_dev"": 2.0, ""bb_window"": 19, ""cooldown"": 0, ""macd_fast"": 19, ""macd_k"": 1.3, ""macd_k_mid"": 0.55, ""macd_signal"": 10, ""macd_slow"": 38, ""macd_std_window"": 79, ""rebalance_freq"": 150, ""rebounce_block"": 2, ""sl_mult_lm"": 2.1500000000000004, ""sl_mult_lr"": 4.9, ""sl_mult_sm"": 1.8, ""sl_mult_sr"": 2.6, ""time_stop"": 2, ""tp_mult_lm"": 5.7, ""tp_mult_lr"": 13.8, ""tp_mult_sm"": 4.2, ""tp_mult_sr"": 4.2, ""trail_mult"": 1.7, ""trail_tp"": false, ""use_trailing"": false}",{},
35,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:15.347314,2026-04-01T02:11:19.049028,3.701714,"{""atr_window"": 18, ""bb_std_dev"": 1.5, ""bb_window"": 21, ""cooldown"": 3, ""macd_fast"": 14, ""macd_k"": 1.05, ""macd_k_mid"": 0.5, ""macd_signal"": 8, ""macd_slow"": 36, ""macd_std_window"": 86, ""rebalance_freq"": 90, ""rebounce_block"": 6, ""sl_mult_lm"": 1.8, ""sl_mult_lr"": 4.6, ""sl_mult_sm"": 1.05, ""sl_mult_sr"": 2.9000000000000004, ""time_stop"": 8, ""tp_mult_lm"": 5.5, ""tp_mult_lr"": 16.0, ""tp_mult_sm"": 5.5, ""tp_mult_sr"": 6.0, ""trail_mult"": 2.1, ""trail_tp"": true, ""use_trailing"": false}",{},
36,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:19.086215,2026-04-01T02:11:19.104587,0.018372,"{""atr_window"": 16, ""bb_std_dev"": 1.7, ""bb_window"": 14, ""cooldown"": 2, ""macd_fast"": 13, ""macd_k"": 1.25, ""macd_k_mid"": 0.65, ""macd_signal"": 9, ""macd_slow"": 37, ""macd_std_window"": 90, ""rebalance_freq"": 120, ""rebounce_block"": 0, ""sl_mult_lm"": 2.05, ""sl_mult_lr"": 4.2, ""sl_mult_sm"": 1.3, ""sl_mult_sr"": 3.5, ""time_stop"": 18, ""tp_mult_lm"": 4.6, ""tp_mult_lr"": 14.600000000000001, ""tp_mult_sm"": 3.9, ""tp_mult_sr"": 6.4, ""trail_mult"": 2.6, ""trail_tp"": false, ""use_trailing"": true}",{},
37,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:19.158569,2026-04-01T02:11:19.173856,0.015287,"{""atr_window"": 17, ""bb_std_dev"": 2.45, ""bb_window"": 15, ""cooldown"": 4, ""macd_fast"": 15, ""macd_k"": 1.35, ""macd_k_mid"": 0.55, ""macd_signal"": 6, ""macd_slow"": 41, ""macd_std_window"": 93, ""rebalance_freq"": 30, ""rebounce_block"": 2, ""sl_mult_lm"": 1.65, ""sl_mult_lr"": 2.2, ""sl_mult_sm"": 1.75, ""sl_mult_sr"": 3.3, ""time_stop"": 16, ""tp_mult_lm"": 6.0, ""tp_mult_lr"": 8.8, ""tp_mult_sm"": 3.3, ""tp_mult_sr"": 4.9, ""trail_mult"": 3.1, ""trail_tp"": true, ""use_trailing"": false}",{},
38,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:19.208913,2026-04-01T02:11:19.224276,0.015363,"{""atr_window"": 20, ""bb_std_dev"": 1.5999999999999999, ""bb_window"": 17, ""cooldown"": 2, ""macd_fast"": 12, ""macd_k"": 1.2, ""macd_k_mid"": 0.75, ""macd_signal"": 10, ""macd_slow"": 39, ""macd_std_window"": 91, ""rebalance_freq"": 150, ""rebounce_block"": 3, ""sl_mult_lm"": 1.9, ""sl_mult_lr"": 2.7, ""sl_mult_sm"": 1.0, ""sl_mult_sr"": 2.1, ""time_stop"": 27, ""tp_mult_lm"": 4.9, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 6.2, ""tp_mult_sr"": 4.3, ""trail_mult"": 2.4, ""trail_tp"": false, ""use_trailing"": true}",{},
39,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:19.256029,2026-04-01T02:11:19.272992,0.016963,"{""atr_window"": 15, ""bb_std_dev"": 2.25, ""bb_window"": 21, ""cooldown"": 4, ""macd_fast"": 11, ""macd_k"": 1.6, ""macd_k_mid"": 0.6, ""macd_signal"": 8, ""macd_slow"": 42, ""macd_std_window"": 82, ""rebalance_freq"": 60, ""rebounce_block"": 1, ""sl_mult_lm"": 2.2, ""sl_mult_lr"": 3.9000000000000004, ""sl_mult_sm"": 2.0, ""sl_mult_sr"": 1.9, ""time_stop"": 13, ""tp_mult_lm"": 3.6, ""tp_mult_lr"": 16.4, ""tp_mult_sm"": 5.5, ""tp_mult_sr"": 3.2, ""trail_mult"": 2.0, ""trail_tp"": true, ""use_trailing"": false}",{},
40,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:19.328006,2026-04-01T02:11:19.346890,0.018884,"{""atr_window"": 19, ""bb_std_dev"": 1.95, ""bb_window"": 14, ""cooldown"": 0, ""macd_fast"": 19, ""macd_k"": 1.05, ""macd_k_mid"": 0.5, ""macd_signal"": 9, ""macd_slow"": 44, ""macd_std_window"": 72, ""rebalance_freq"": 120, ""rebounce_block"": 4, ""sl_mult_lm"": 1.3, ""sl_mult_lr"": 5.0, ""sl_mult_sm"": 1.6, ""sl_mult_sr"": 2.4, ""time_stop"": 7, ""tp_mult_lm"": 4.2, ""tp_mult_lr"": 11.4, ""tp_mult_sm"": 5.0, ""tp_mult_sr"": 5.5, ""trail_mult"": 3.4000000000000004, ""trail_tp"": false, ""use_trailing"": true}",{},
41,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:19.382057,2026-04-01T02:11:23.037992,3.655935,"{""atr_window"": 20, ""bb_std_dev"": 1.5, ""bb_window"": 20, ""cooldown"": 5, ""macd_fast"": 20, ""macd_k"": 1.15, ""macd_k_mid"": 0.55, ""macd_signal"": 7, ""macd_slow"": 36, ""macd_std_window"": 89, ""rebalance_freq"": 90, ""rebounce_block"": 0, ""sl_mult_lm"": 1.75, ""sl_mult_lr"": 4.5, ""sl_mult_sm"": 1.85, ""sl_mult_sr"": 3.1, ""time_stop"": 25, ""tp_mult_lm"": 5.6, ""tp_mult_lr"": 9.6, ""tp_mult_sm"": 6.7, ""tp_mult_sr"": 5.2, ""trail_mult"": 1.7, ""trail_tp"": false, ""use_trailing"": true}",{},
42,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:23.072838,2026-04-01T02:11:26.708847,3.636009,"{""atr_window"": 18, ""bb_std_dev"": 1.5999999999999999, ""bb_window"": 15, ""cooldown"": 5, ""macd_fast"": 19, ""macd_k"": 1.25, ""macd_k_mid"": 0.6, ""macd_signal"": 7, ""macd_slow"": 37, ""macd_std_window"": 97, ""rebalance_freq"": 120, ""rebounce_block"": 0, ""sl_mult_lm"": 1.1, ""sl_mult_lr"": 4.800000000000001, ""sl_mult_sm"": 1.7000000000000002, ""sl_mult_sr"": 3.4000000000000004, ""time_stop"": 29, ""tp_mult_lm"": 5.4, ""tp_mult_lr"": 10.2, ""tp_mult_sm"": 7.0, ""tp_mult_sr"": 4.7, ""trail_mult"": 1.9, ""trail_tp"": false, ""use_trailing"": true}",{},
43,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:26.747902,2026-04-01T02:11:30.176943,3.429041,"{""atr_window"": 19, ""bb_std_dev"": 1.4, ""bb_window"": 19, ""cooldown"": 4, ""macd_fast"": 20, ""macd_k"": 1.45, ""macd_k_mid"": 0.55, ""macd_signal"": 6, ""macd_slow"": 35, ""macd_std_window"": 93, ""rebalance_freq"": 150, ""rebounce_block"": 6, ""sl_mult_lm"": 2.0, ""sl_mult_lr"": 4.7, ""sl_mult_sm"": 1.9500000000000002, ""sl_mult_sr"": 3.2, ""time_stop"": 23, ""tp_mult_lm"": 5.800000000000001, ""tp_mult_lr"": 8.0, ""tp_mult_sm"": 6.7, ""tp_mult_sr"": 5.1, ""trail_mult"": 2.2, ""trail_tp"": false, ""use_trailing"": true}",{},
44,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:30.207237,2026-04-01T02:11:33.575341,3.368104,"{""atr_window"": 20, ""bb_std_dev"": 1.5499999999999998, ""bb_window"": 17, ""cooldown"": 1, ""macd_fast"": 18, ""macd_k"": 1.05, ""macd_k_mid"": 0.5, ""macd_signal"": 7, ""macd_slow"": 37, ""macd_std_window"": 91, ""rebalance_freq"": 120, ""rebounce_block"": 1, ""sl_mult_lm"": 1.85, ""sl_mult_lr"": 4.300000000000001, ""sl_mult_sm"": 1.75, ""sl_mult_sr"": 2.7, ""time_stop"": 26, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 8.6, ""tp_mult_sm"": 6.6, ""tp_mult_sr"": 5.800000000000001, ""trail_mult"": 1.6, ""trail_tp"": true, ""use_trailing"": true}",{},
45,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:33.604295,2026-04-01T02:11:37.006240,3.401945,"{""atr_window"": 13, ""bb_std_dev"": 2.5, ""bb_window"": 16, ""cooldown"": 3, ""macd_fast"": 17, ""macd_k"": 1.35, ""macd_k_mid"": 0.6, ""macd_signal"": 8, ""macd_slow"": 38, ""macd_std_window"": 95, ""rebalance_freq"": 180, ""rebounce_block"": 3, ""sl_mult_lm"": 2.1, ""sl_mult_lr"": 2.4, ""sl_mult_sm"": 1.85, ""sl_mult_sr"": 1.6, ""time_stop"": 30, ""tp_mult_lm"": 5.2, ""tp_mult_lr"": 9.2, ""tp_mult_sm"": 6.9, ""tp_mult_sr"": 4.4, ""trail_mult"": 1.8, ""trail_tp"": false, ""use_trailing"": true}",{},
46,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:37.039120,2026-04-01T02:11:37.077331,0.038211,"{""atr_window"": 17, ""bb_std_dev"": 1.7, ""bb_window"": 18, ""cooldown"": 5, ""macd_fast"": 10, ""macd_k"": 1.15, ""macd_k_mid"": 0.8, ""macd_signal"": 9, ""macd_slow"": 40, ""macd_std_window"": 85, ""rebalance_freq"": 150, ""rebounce_block"": 4, ""sl_mult_lm"": 1.6, ""sl_mult_lr"": 4.1, ""sl_mult_sm"": 1.7000000000000002, ""sl_mult_sr"": 2.9000000000000004, ""time_stop"": 17, ""tp_mult_lm"": 5.6, ""tp_mult_lr"": 10.0, ""tp_mult_sm"": 5.800000000000001, ""tp_mult_sr"": 3.8, ""trail_mult"": 2.3, ""trail_tp"": false, ""use_trailing"": true}",{},
47,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:37.113538,2026-04-01T02:11:40.567524,3.453986,"{""atr_window"": 12, ""bb_std_dev"": 2.4, ""bb_window"": 14, ""cooldown"": 1, ""macd_fast"": 19, ""macd_k"": 1.65, ""macd_k_mid"": 0.7, ""macd_signal"": 6, ""macd_slow"": 36, ""macd_std_window"": 89, ""rebalance_freq"": 90, ""rebounce_block"": 2, ""sl_mult_lm"": 1.4, ""sl_mult_lr"": 2.0, ""sl_mult_sm"": 1.9, ""sl_mult_sr"": 1.8, ""time_stop"": 11, ""tp_mult_lm"": 5.4, ""tp_mult_lr"": 11.0, ""tp_mult_sm"": 6.300000000000001, ""tp_mult_sr"": 3.0, ""trail_mult"": 2.7, ""trail_tp"": true, ""use_trailing"": true}",{},
48,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:40.597942,2026-04-01T02:11:40.615073,0.017131,"{""atr_window"": 14, ""bb_std_dev"": 2.05, ""bb_window"": 25, ""cooldown"": 2, ""macd_fast"": 15, ""macd_k"": 1.55, ""macd_k_mid"": 0.55, ""macd_signal"": 5, ""macd_slow"": 43, ""macd_std_window"": 100, ""rebalance_freq"": 30, ""rebounce_block"": 0, ""sl_mult_lm"": 2.0, ""sl_mult_lr"": 2.2, ""sl_mult_sm"": 1.8, ""sl_mult_sr"": 2.1, ""time_stop"": 2, ""tp_mult_lm"": 5.9, ""tp_mult_lr"": 13.4, ""tp_mult_sm"": 5.0, ""tp_mult_sr"": 6.7, ""trail_mult"": 3.0, ""trail_tp"": false, ""use_trailing"": true}",{},
49,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:40.646109,2026-04-01T02:11:40.662278,0.016169,"{""atr_window"": 16, ""bb_std_dev"": 1.8499999999999999, ""bb_window"": 15, ""cooldown"": 5, ""macd_fast"": 12, ""macd_k"": 1.2, ""macd_k_mid"": 0.65, ""macd_signal"": 8, ""macd_slow"": 39, ""macd_std_window"": 76, ""rebalance_freq"": 150, ""rebounce_block"": 1, ""sl_mult_lm"": 1.05, ""sl_mult_lr"": 3.6, ""sl_mult_sm"": 1.6, ""sl_mult_sr"": 2.6, ""time_stop"": 19, ""tp_mult_lm"": 5.3, ""tp_mult_lr"": 11.0, ""tp_mult_sm"": 5.9, ""tp_mult_sr"": 4.7, ""trail_mult"": 2.0, ""trail_tp"": true, ""use_trailing"": false}",{},
50,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:40.693257,2026-04-01T02:11:43.780328,3.087071,"{""atr_window"": 18, ""bb_std_dev"": 1.65, ""bb_window"": 14, ""cooldown"": 3, ""macd_fast"": 20, ""macd_k"": 1.45, ""macd_k_mid"": 0.8500000000000001, ""macd_signal"": 7, ""macd_slow"": 35, ""macd_std_window"": 98, ""rebalance_freq"": 180, ""rebounce_block"": 4, ""sl_mult_lm"": 1.25, ""sl_mult_lr"": 3.1, ""sl_mult_sm"": 1.5, ""sl_mult_sr"": 1.5, ""time_stop"": 14, ""tp_mult_lm"": 4.8, ""tp_mult_lr"": 17.0, ""tp_mult_sm"": 4.3, ""tp_mult_sr"": 6.300000000000001, ""trail_mult"": 1.8, ""trail_tp"": false, ""use_trailing"": true}",{},
51,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:43.810414,2026-04-01T02:11:43.827392,0.016978,"{""atr_window"": 13, ""bb_std_dev"": 2.2, ""bb_window"": 20, ""cooldown"": 2, ""macd_fast"": 14, ""macd_k"": 1.9500000000000002, ""macd_k_mid"": 0.55, ""macd_signal"": 5, ""macd_slow"": 37, ""macd_std_window"": 70, ""rebalance_freq"": 30, ""rebounce_block"": 6, ""sl_mult_lm"": 2.2, ""sl_mult_lr"": 2.8, ""sl_mult_sm"": 1.35, ""sl_mult_sr"": 3.2, ""time_stop"": 5, ""tp_mult_lm"": 5.7, ""tp_mult_lr"": 11.8, ""tp_mult_sm"": 3.6, ""tp_mult_sr"": 3.3, ""trail_mult"": 2.2, ""trail_tp"": true, ""use_trailing"": true}",{},
52,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:43.856652,2026-04-01T02:11:43.878649,0.021997,"{""atr_window"": 14, ""bb_std_dev"": 2.4, ""bb_window"": 22, ""cooldown"": 1, ""macd_fast"": 13, ""macd_k"": 2.0, ""macd_k_mid"": 0.5, ""macd_signal"": 6, ""macd_slow"": 38, ""macd_std_window"": 81, ""rebalance_freq"": 60, ""rebounce_block"": 5, ""sl_mult_lm"": 2.1, ""sl_mult_lr"": 2.5, ""sl_mult_sm"": 1.9500000000000002, ""sl_mult_sr"": 2.8, ""time_stop"": 4, ""tp_mult_lm"": 5.5, ""tp_mult_lr"": 9.8, ""tp_mult_sm"": 4.7, ""tp_mult_sr"": 4.0, ""trail_mult"": 2.4, ""trail_tp"": true, ""use_trailing"": true}",{},
53,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:43.914885,2026-04-01T02:11:43.931055,0.01617,"{""atr_window"": 12, ""bb_std_dev"": 2.45, ""bb_window"": 22, ""cooldown"": 2, ""macd_fast"": 14, ""macd_k"": 1.85, ""macd_k_mid"": 1.0, ""macd_signal"": 5, ""macd_slow"": 44, ""macd_std_window"": 87, ""rebalance_freq"": 60, ""rebounce_block"": 6, ""sl_mult_lm"": 2.1500000000000004, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.4, ""sl_mult_sr"": 3.0, ""time_stop"": 3, ""tp_mult_lm"": 6.0, ""tp_mult_lr"": 10.6, ""tp_mult_sm"": 3.0, ""tp_mult_sr"": 3.6, ""trail_mult"": 2.1, ""trail_tp"": true, ""use_trailing"": true}",{},
54,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:43.964071,2026-04-01T02:11:43.980047,0.015976,"{""atr_window"": 11, ""bb_std_dev"": 2.35, ""bb_window"": 20, ""cooldown"": 1, ""macd_fast"": 13, ""macd_k"": 1.9, ""macd_k_mid"": 0.6, ""macd_signal"": 9, ""macd_slow"": 36, ""macd_std_window"": 79, ""rebalance_freq"": 30, ""rebounce_block"": 6, ""sl_mult_lm"": 1.35, ""sl_mult_lr"": 2.4, ""sl_mult_sm"": 1.2, ""sl_mult_sr"": 1.7, ""time_stop"": 1, ""tp_mult_lm"": 5.9, ""tp_mult_lr"": 12.8, ""tp_mult_sm"": 3.4, ""tp_mult_sr"": 3.0, ""trail_mult"": 3.6, ""trail_tp"": true, ""use_trailing"": true}",{},
55,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:44.008923,2026-04-01T02:11:44.023968,0.015045,"{""atr_window"": 15, ""bb_std_dev"": 2.15, ""bb_window"": 16, ""cooldown"": 3, ""macd_fast"": 12, ""macd_k"": 1.75, ""macd_k_mid"": 0.7, ""macd_signal"": 9, ""macd_slow"": 40, ""macd_std_window"": 84, ""rebalance_freq"": 90, ""rebounce_block"": 5, ""sl_mult_lm"": 1.9500000000000002, ""sl_mult_lr"": 2.2, ""sl_mult_sm"": 1.75, ""sl_mult_sr"": 2.4, ""time_stop"": 9, ""tp_mult_lm"": 5.0, ""tp_mult_lr"": 9.4, ""tp_mult_sm"": 4.4, ""tp_mult_sr"": 3.8, ""trail_mult"": 1.6, ""trail_tp"": true, ""use_trailing"": true}",{},
56,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:44.054437,2026-04-01T02:11:47.145838,3.091401,"{""atr_window"": 13, ""bb_std_dev"": 2.25, ""bb_window"": 19, ""cooldown"": 2, ""macd_fast"": 16, ""macd_k"": 1.1, ""macd_k_mid"": 0.6, ""macd_signal"": 8, ""macd_slow"": 37, ""macd_std_window"": 71, ""rebalance_freq"": 120, ""rebounce_block"": 6, ""sl_mult_lm"": 2.1500000000000004, ""sl_mult_lr"": 2.1, ""sl_mult_sm"": 1.65, ""sl_mult_sr"": 3.3, ""time_stop"": 7, ""tp_mult_lm"": 5.7, ""tp_mult_lr"": 12.0, ""tp_mult_sm"": 3.7, ""tp_mult_sr"": 5.6, ""trail_mult"": 2.5, ""trail_tp"": false, ""use_trailing"": true}",{},
57,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:47.176076,2026-04-01T02:11:47.193790,0.017714,"{""atr_window"": 14, ""bb_std_dev"": 1.45, ""bb_window"": 15, ""cooldown"": 4, ""macd_fast"": 14, ""macd_k"": 1.0, ""macd_k_mid"": 0.5, ""macd_signal"": 10, ""macd_slow"": 42, ""macd_std_window"": 75, ""rebalance_freq"": 30, ""rebounce_block"": 5, ""sl_mult_lm"": 1.5, ""sl_mult_lr"": 2.9, ""sl_mult_sm"": 1.5, ""sl_mult_sr"": 2.2, ""time_stop"": 22, ""tp_mult_lm"": 4.2, ""tp_mult_lr"": 10.2, ""tp_mult_sm"": 4.1, ""tp_mult_sr"": 3.2, ""trail_mult"": 2.8, ""trail_tp"": true, ""use_trailing"": true}",{},
58,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:47.239806,2026-04-01T02:11:47.257594,0.017788,"{""atr_window"": 19, ""bb_std_dev"": 1.7999999999999998, ""bb_window"": 18, ""cooldown"": 1, ""macd_fast"": 15, ""macd_k"": 1.05, ""macd_k_mid"": 0.65, ""macd_signal"": 8, ""macd_slow"": 43, ""macd_std_window"": 86, ""rebalance_freq"": 150, ""rebounce_block"": 5, ""sl_mult_lm"": 1.7000000000000002, ""sl_mult_lr"": 2.6, ""sl_mult_sm"": 1.25, ""sl_mult_sr"": 2.0, ""time_stop"": 1, ""tp_mult_lm"": 5.3, ""tp_mult_lr"": 8.4, ""tp_mult_sm"": 3.2, ""tp_mult_sr"": 4.6, ""trail_mult"": 1.9, ""trail_tp"": false, ""use_trailing"": true}",{},
59,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:47.288623,2026-04-01T02:11:50.494786,3.206163,"{""atr_window"": 16, ""bb_std_dev"": 2.45, ""bb_window"": 14, ""cooldown"": 4, ""macd_fast"": 14, ""macd_k"": 1.25, ""macd_k_mid"": 0.55, ""macd_signal"": 7, ""macd_slow"": 36, ""macd_std_window"": 83, ""rebalance_freq"": 60, ""rebounce_block"": 3, ""sl_mult_lm"": 1.85, ""sl_mult_lr"": 2.3, ""sl_mult_sm"": 1.8, ""sl_mult_sr"": 3.1, ""time_stop"": 12, ""tp_mult_lm"": 5.1, ""tp_mult_lr"": 12.600000000000001, ""tp_mult_sm"": 4.7, ""tp_mult_sr"": 3.6, ""trail_mult"": 2.3, ""trail_tp"": false, ""use_trailing"": false}",{},
60,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:50.525857,2026-04-01T02:11:53.653664,3.127807,"{""atr_window"": 15, ""bb_std_dev"": 1.9, ""bb_window"": 21, ""cooldown"": 3, ""macd_fast"": 17, ""macd_k"": 1.4, ""macd_k_mid"": 0.5, ""macd_signal"": 10, ""macd_slow"": 38, ""macd_std_window"": 91, ""rebalance_freq"": 150, ""rebounce_block"": 4, ""sl_mult_lm"": 2.05, ""sl_mult_lr"": 3.4000000000000004, ""sl_mult_sm"": 1.15, ""sl_mult_sr"": 2.3, ""time_stop"": 24, ""tp_mult_lm"": 5.5, ""tp_mult_lr"": 11.6, ""tp_mult_sm"": 3.9, ""tp_mult_sr"": 5.9, ""trail_mult"": 3.2, ""trail_tp"": true, ""use_trailing"": true}",{},
61,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:53.683780,2026-04-01T02:11:53.700855,0.017075,"{""atr_window"": 10, ""bb_std_dev"": 2.1, ""bb_window"": 21, ""cooldown"": 0, ""macd_fast"": 18, ""macd_k"": 1.35, ""macd_k_mid"": 0.8, ""macd_signal"": 5, ""macd_slow"": 41, ""macd_std_window"": 93, ""rebalance_freq"": 30, ""rebounce_block"": 2, ""sl_mult_lm"": 1.2, ""sl_mult_lr"": 4.7, ""sl_mult_sm"": 1.05, ""sl_mult_sr"": 2.5, ""time_stop"": 28, ""tp_mult_lm"": 5.6, ""tp_mult_lr"": 14.0, ""tp_mult_sm"": 3.7, ""tp_mult_sr"": 3.1, ""trail_mult"": 2.0, ""trail_tp"": true, ""use_trailing"": false}",{},
62,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:53.729537,2026-04-01T02:11:53.746613,0.017076,"{""atr_window"": 11, ""bb_std_dev"": 2.3, ""bb_window"": 22, ""cooldown"": 0, ""macd_fast"": 16, ""macd_k"": 1.3, ""macd_k_mid"": 0.8500000000000001, ""macd_signal"": 6, ""macd_slow"": 42, ""macd_std_window"": 88, ""rebalance_freq"": 30, ""rebounce_block"": 1, ""sl_mult_lm"": 1.5, ""sl_mult_lr"": 4.1, ""sl_mult_sm"": 1.0, ""sl_mult_sr"": 2.8, ""time_stop"": 30, ""tp_mult_lm"": 5.9, ""tp_mult_lr"": 14.8, ""tp_mult_sm"": 3.5, ""tp_mult_sr"": 3.3, ""trail_mult"": 2.2, ""trail_tp"": true, ""use_trailing"": false}",{},
63,-1000000000.0,TrialState.COMPLETE,2026-04-01T02:11:53.797892,2026-04-01T02:11:53.814790,0.016898,"{""atr_window"": 17, ""bb_std_dev"": 1.9, ""bb_window"": 23, ""cooldown"": 0, ""macd_fast"": 20, ""macd_k"": 1.2, ""macd_k_mid"": 0.75, ""macd_signal"": 5, ""macd_slow"": 43, ""macd_std_window"": 95, ""rebalance_freq"": 30, ""rebounce_block"": 2, ""sl_mult_lm"": 1.4, ""sl_mult_lr"": 3.8, ""sl_mult_sm"": 1.05, ""sl_mult_sr"": 2.6, ""time_stop"": 21, ""tp_mult_lm"": 5.4, ""tp_mult_lr"": 13.4, ""tp_mult_sm"": 4.4, ""tp_mult_sr"": 4.1, ""trail_mult"": 1.6, ""trail_tp"": true, ""use_trailing"": false}",{},
